sample, p__Spirochaetota, p__WPS-2, p__Methylomirabilota, p__Deinococcota, p__Cyanobacteria, p__Thermoplasmatota, p__Nitrospinota, p__Bdellovibrionota, p__Fusobacteriota, p__Proteobacteria, p__Acidobacteriota,Unassigned_unassigned, p__Euryarchaeota, p__Synergistota, p__Verrucomicrobiota, p__Firmicutes, p__Chloroflexi, p__Patescibacteria, p__WOR-1,d__Archaea_unassigned, p__Armatimonadota, p__Bacteroidota, p__Elusimicrobiota, p__Sumerlaeota, p__Myxococcota, p__Aenigmarchaeota,d__Eukaryota_unassigned, p__Actinobacteriota, p__Asgardarchaeota, p__Thermotogota, p__SAR324_clade(Marine_group_B), p__Nitrospirota, p__Abditibacteriota, p__Dadabacteria, p__Desulfobacterota, p__Campilobacterota, p__Dependentiae, p__Halobacterota, p__Deferribacterota, p__WS2,d__Bacteria_unassigned, p__Fibrobacterota, p__Planctomycetota, p__Gemmatimonadota
ba441.641000999.d.bal.rep3,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,73,0,0,0,0,0,36,0,0,0,0,0,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba442.641000999.r.bal.rep1,0,0,0,0,0,0,0,0,494,17,0,0,0,0,0,3288,0,24,0,0,0,2091,0,0,0,0,0,2047,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
ba442.641000999.r.bal.rep2,0,0,0,0,0,0,0,0,376,7,0,0,0,0,0,2695,0,0,0,0,0,1931,0,0,0,0,0,1809,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
ba442.641000999.r.bal.rep3,0,0,0,0,0,0,0,0,387,11,0,0,0,0,0,3300,0,15,0,0,0,2169,0,0,0,0,0,2053,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
ba443.641000999.dc.bal.rep1,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,839,0,0,0,0,0,24,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba443.641000999.dc.bal.rep2,0,0,0,0,0,0,0,0,0,197,12,0,0,0,0,647,0,0,0,0,0,21,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba443.641000999.dc.bal.rep3,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,965,0,0,0,0,0,18,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba444.641000999.3m.bal.rep1,0,0,0,0,0,0,0,0,17,86,0,0,0,0,0,3825,0,0,0,0,0,2334,0,0,0,0,0,651,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
ba444.641000999.3m.bal.rep2,0,0,0,0,0,0,0,0,7,38,0,0,0,0,0,3755,0,0,0,0,0,2148,0,0,0,0,0,654,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
ba444.641000999.3m.bal.rep3,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,3958,10,0,0,0,0,2835,0,0,0,0,0,629,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
ba445.641000999.6m.bal.rep1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4685,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba445.641000999.6m.bal.rep2,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,7014,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba445.641000999.6m.bal.rep3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5603,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba446.641000999.12m.bal.rep1,0,0,0,0,0,0,0,0,0,10765,0,0,0,0,0,141,0,0,0,0,0,150,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba446.641000999.12m.bal.rep2,0,0,0,0,0,0,0,0,0,11364,0,0,0,0,0,163,0,0,0,0,0,174,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba446.641000999.12m.bal.rep3,0,0,0,0,0,0,0,0,0,9856,0,0,0,0,0,204,0,0,0,0,0,193,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba447.64710000028.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,22,0,0,0,0,0,6,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba447.64710000028.pw.prewash.rep2,0,0,0,0,11,0,0,0,0,132,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba447.64710000028.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,26,0,0,0,0,0,8,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba448.64710000028.dc.bal.rep1,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,49,0,0,0,0,0,5,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba448.64710000028.dc.bal.rep2,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba448.64710000028.dc.bal.rep3,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba449.64710000028.3m.bal.rep1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,4168,0,0,0,0,0,172,0,0,0,0,0,635,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ba449.64710000028.3m.bal.rep2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3409,0,0,0,0,0,143,0,0,0,0,0,280,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
ba449.64710000028.3m.bal.rep3,0,0,0,0,0,0,0,0,0,106,0,0,0,5,0,11503,0,0,0,0,0,691,0,0,0,0,0,1163,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
ba450.64710000028.6m.bal.rep1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,2746,0,148,0,0,0,319,0,0,0,0,0,739,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
ba450.64710000028.6m.bal.rep2,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,6847,0,275,0,0,0,568,0,0,0,0,0,1352,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
ba450.64710000028.6m.bal.rep3,0,0,0,0,0,0,0,0,0,225,0,0,0,2,0,6287,0,271,0,0,0,654,0,0,0,0,0,1736,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
ba451.64710000028.12m.bal.rep1,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,88,0,0,0,0,0,44,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba451.64710000028.12m.bal.rep2,0,0,0,0,0,0,0,0,1524,1753,0,0,0,0,0,12028,0,89,0,0,0,7131,0,0,0,0,5,1767,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0
ba451.64710000028.12m.bal.rep3,0,0,0,0,0,0,0,0,1116,1111,0,0,0,0,0,7950,0,24,0,0,0,4706,0,0,0,0,0,1168,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0
ba452.control.s.saline.rep1,0,0,0,0,14,0,0,0,0,8,0,0,0,0,0,31,0,25,0,0,0,6,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba452.control.s.saline.rep2,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba452.control.s.saline.rep3,0,0,0,0,0,0,0,4,0,25,0,0,0,0,0,27,0,0,0,0,0,15,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba453.64710000024.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba453.64710000024.pw.prewash.rep2,0,0,0,0,3,0,0,0,0,115,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba453.64710000024.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,74,22,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba454.64710000024.6m.bal.rep1,0,0,0,0,0,0,0,0,1320,15,0,0,0,0,0,9738,0,0,0,0,0,5461,0,0,0,0,0,1020,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0
ba454.64710000024.6m.bal.rep2,0,0,0,0,0,0,0,0,1458,23,0,0,0,0,0,9683,0,0,0,0,0,5331,0,0,0,0,0,1069,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0
ba454.64710000024.6m.bal.rep3,0,0,0,0,0,0,0,0,1111,24,0,0,0,0,0,6710,0,0,0,0,0,4472,0,0,0,0,0,775,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0
ba455.64710000024.12m.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba455.64710000024.12m.bal.rep2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19082,0,0,0,0,0,63,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba455.64710000024.12m.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17257,0,0,0,0,0,106,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba456.64710000025.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba456.64710000025.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba456.64710000025.pw.prewash.rep3,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba457.64710000025.3m.bal.rep1,0,0,0,0,0,0,0,0,2309,1558,0,0,0,0,0,6339,0,0,0,0,0,3956,0,0,0,0,0,2885,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0
ba457.64710000025.3m.bal.rep2,0,0,0,0,0,0,0,0,3206,2950,0,0,0,0,0,11826,0,0,0,0,0,6416,0,0,0,0,0,4404,0,0,0,0,0,0,0,842,0,0,0,0,0,0,0,0
ba457.64710000025.3m.bal.rep3,0,0,0,0,0,0,0,0,1376,1084,0,0,0,0,0,4261,0,0,0,0,0,2471,0,0,0,0,0,1649,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0
ba458.64710000025.6m.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11827,0,0,0,0,0,0,0,0,0,0,0,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba458.64710000025.6m.bal.rep2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12033,0,0,0,0,0,0,0,0,0,0,0,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba458.64710000025.6m.bal.rep3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10958,0,0,0,0,0,0,0,0,0,0,0,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba459.64710000025.12m.bal.rep1,0,0,0,0,0,0,0,0,303,1931,0,0,0,0,0,1092,0,0,0,0,0,538,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba459.64710000025.12m.bal.rep2,0,0,0,0,0,0,0,0,2038,7386,0,0,0,0,0,6406,0,24,0,0,0,2882,0,0,0,0,0,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba459.64710000025.12m.bal.rep3,0,0,0,0,0,0,0,0,1216,6865,0,0,0,0,0,5017,0,11,0,0,0,2642,0,0,0,0,0,1065,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
ba460.64710000107.pw.prewash.rep1,0,0,0,0,68,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba460.64710000107.pw.prewash.rep2,0,0,0,0,53,0,0,0,0,20,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba460.64710000107.pw.prewash.rep3,0,0,0,0,149,0,0,0,0,23,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba461.64710000107.r.bal.rep1,0,0,0,0,0,0,0,0,27,1168,0,0,0,0,0,7450,0,0,0,0,0,2600,0,0,0,0,0,3704,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
ba461.64710000107.r.bal.rep2,0,0,0,0,0,0,0,0,43,1303,0,0,0,0,0,8217,0,0,0,0,0,3121,0,0,0,0,0,3804,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
ba461.64710000107.r.bal.rep3,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,5130,0,0,0,0,0,2174,0,0,0,0,0,2960,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
ba462.64710000107.3m.bal.rep1,0,0,0,0,0,0,0,0,477,101,0,0,0,0,0,6627,0,0,0,0,0,2461,0,0,0,0,0,3780,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
ba462.64710000107.3m.bal.rep2,0,0,0,0,0,0,0,0,545,92,0,0,0,0,0,7625,0,0,0,0,0,2451,0,0,0,0,0,4323,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
ba462.64710000107.3m.bal.rep3,0,0,0,0,0,0,0,0,570,102,0,0,0,0,0,7404,0,2,0,0,0,2400,0,0,0,0,0,3912,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
ba463.64710000107.12m.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba463.64710000107.12m.bal.rep2,0,0,0,0,0,0,0,0,0,986,0,0,0,0,0,10376,0,37,0,0,0,2643,0,0,0,0,0,7708,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0
ba463.64710000107.12m.bal.rep3,0,0,0,0,0,0,0,0,92,1266,0,0,0,0,0,11274,0,143,0,0,0,3140,0,0,0,0,0,8375,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0
ba464.64710000037.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba464.64710000037.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba464.64710000037.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba465.64710000037.dc.bal.rep1,14,0,0,0,0,0,0,0,152,265,0,0,0,0,0,7924,0,0,0,0,0,3275,0,0,0,0,0,4023,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
ba465.64710000037.dc.bal.rep2,28,0,0,0,0,0,0,0,362,501,0,0,0,0,0,11475,0,0,0,0,0,5642,0,0,0,0,0,6012,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
ba465.64710000037.dc.bal.rep3,7,0,0,0,0,0,0,0,156,200,0,0,0,0,0,6799,0,0,0,0,0,2783,0,0,0,0,0,3098,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
ba466.64710000037.6w.bal.rep1,10,0,0,0,0,0,0,0,533,2268,0,0,0,0,0,4429,0,228,0,0,0,2822,0,0,0,0,0,713,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
ba466.64710000037.6w.bal.rep2,0,0,0,0,0,0,0,0,834,2087,0,0,0,3,0,5501,0,359,0,0,0,3735,0,0,0,0,0,1043,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
ba466.64710000037.6w.bal.rep3,8,0,0,0,0,0,0,0,667,2538,0,0,0,0,0,5891,0,398,0,0,0,3219,0,0,0,0,0,999,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
ba467.64710000037.3m.bal.rep1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba467.64710000037.3m.bal.rep2,66,0,0,0,0,0,0,0,1851,776,0,0,0,0,0,8947,0,340,0,0,0,6465,0,0,0,0,0,2289,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0
ba467.64710000037.3m.bal.rep3,70,0,0,0,0,0,0,0,1679,730,0,0,0,0,0,9950,0,325,0,0,0,6742,0,0,0,0,0,2730,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0
ba468.64710000037.6m.bal.rep1,20,0,0,0,0,0,0,0,419,132,0,0,0,0,0,2783,0,81,0,0,0,2143,0,0,0,0,0,1223,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
ba468.64710000037.6m.bal.rep2,43,0,0,0,0,0,0,0,736,275,0,0,0,4,0,5432,0,80,0,0,0,3780,0,0,0,0,0,2372,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
ba468.64710000037.6m.bal.rep3,24,0,0,0,0,0,0,0,508,221,0,0,0,0,0,4651,0,98,0,0,0,3307,0,0,0,0,0,2015,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
ba469.64710000037.12m.bal.rep1,47,0,0,0,0,0,0,0,3498,1246,0,0,0,3,0,11994,0,817,0,0,0,7253,0,0,0,0,0,5572,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0
ba469.64710000037.12m.bal.rep2,17,0,0,0,0,0,0,0,1317,474,0,0,0,0,0,5651,0,300,0,0,0,3223,0,0,0,0,0,2419,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0
ba469.64710000037.12m.bal.rep3,9,0,0,0,0,0,0,0,1117,428,0,0,0,0,0,4900,0,277,0,0,0,2759,0,0,0,0,0,1872,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0
ba470.64710000091.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba470.64710000091.pw.prewash.rep2,0,0,0,0,41,0,0,0,0,48,10,0,0,0,0,37,0,0,0,0,0,20,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba470.64710000091.pw.prewash.rep3,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba471.64710000091.r.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba471.64710000091.r.bal.rep2,0,0,0,0,0,0,0,0,158,1261,0,0,0,0,0,8702,0,0,0,0,0,2471,0,0,0,0,0,4349,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
ba471.64710000091.r.bal.rep3,0,0,0,0,0,0,0,0,72,1188,0,0,0,0,0,10836,0,0,0,0,0,2468,0,0,0,0,0,4461,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
ba472.64710000091.dc.bal.rep1,0,0,0,0,0,0,0,0,127,637,0,0,0,0,0,9036,5,0,0,0,0,2155,0,0,0,0,0,3307,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
ba472.64710000091.dc.bal.rep2,12,0,0,0,0,0,0,0,152,661,0,0,0,0,0,9677,0,8,0,0,0,1858,0,0,0,0,0,3622,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
ba472.64710000091.dc.bal.rep3,7,0,0,0,0,0,0,0,153,582,0,0,0,0,0,10008,0,15,0,0,0,2160,0,0,0,0,0,3537,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
ba473.64710000091.6w.bal.rep1,2,0,0,0,0,0,0,0,33,15736,0,0,0,0,0,1592,0,0,0,0,0,1039,0,0,0,0,0,86,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
ba473.64710000091.6w.bal.rep2,0,0,0,0,4,0,0,0,3,11845,0,0,0,0,0,721,0,0,0,0,0,493,0,0,0,0,0,27,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
ba473.64710000091.6w.bal.rep3,0,0,0,0,0,0,0,0,2,5456,0,0,0,0,0,196,0,0,0,0,0,196,0,0,0,0,0,13,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
ba474.64710000091.3m.bal.rep1,0,0,0,0,0,0,0,0,16,14215,0,0,0,0,0,367,0,5,0,0,0,65,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba474.64710000091.3m.bal.rep2,0,0,0,0,0,0,0,0,19,19591,0,0,0,0,0,750,0,22,0,0,0,150,0,0,0,0,0,23,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
ba474.64710000091.3m.bal.rep3,0,0,0,0,0,0,0,0,40,15489,0,0,0,0,0,778,0,21,0,0,0,156,0,0,0,0,0,54,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
ba475.64710000091.12m.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba475.64710000091.12m.bal.rep2,0,0,0,0,1336,0,0,0,22,910,0,0,0,0,0,659,0,0,0,0,0,157,0,0,0,0,0,498,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
ba475.64710000091.12m.bal.rep3,0,0,0,0,1048,0,0,7,30,633,0,0,0,0,0,772,0,0,0,0,0,105,0,0,0,0,2,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
ba476.control.s.saline.rep1,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba476.control.s.saline.rep2,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba476.control.s.saline.rep3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba477.64710000048.pw.prewash.rep1,0,0,0,0,93,0,0,0,0,111,0,0,0,0,0,23,12,9,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba477.64710000048.pw.prewash.rep2,0,0,0,0,58,0,0,0,0,65,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba477.64710000048.pw.prewash.rep3,0,0,0,0,36,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba478.64710000048.6w.bal.rep1,0,0,0,0,0,0,0,0,286,511,0,0,0,0,0,7246,0,45,0,0,0,3729,0,0,0,0,0,2076,0,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0
ba478.64710000048.6w.bal.rep2,0,0,0,0,0,0,0,0,207,547,0,0,0,0,0,7041,0,58,0,0,0,3230,0,0,0,0,0,2300,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0
ba478.64710000048.6w.bal.rep3,0,0,0,0,0,0,0,0,162,658,0,0,0,0,0,5275,0,39,0,0,0,2624,0,0,0,0,0,1865,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0
ba479.64710000048.3m.bal.rep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba479.64710000048.3m.bal.rep2,0,0,0,0,0,0,0,0,10,49,0,0,0,0,0,93,0,0,0,0,0,50,0,0,0,0,0,26,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
ba479.64710000048.3m.bal.rep3,0,0,0,0,0,0,0,0,17,44,0,0,0,0,0,82,0,0,0,0,0,93,0,0,0,0,0,47,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
ba480.64710000048.12m.bal.rep2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4011,0,0,0,0,0,31,0,0,0,0,0,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba480.64710000048.12m.bal.rep3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,7229,0,0,0,0,0,84,0,0,0,0,0,4357,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ba482.64710000102.6w.bal.rep1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,480,0,0,0,0,0,82,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba482.64710000102.6w.bal.rep2,0,0,0,0,0,0,0,0,15,425,0,0,0,0,0,16613,0,0,0,0,0,2272,0,0,0,0,0,1271,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0
ba482.64710000102.6w.bal.rep3,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,16660,0,0,0,0,0,2106,0,0,0,0,0,1201,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0
ba483.64710000102.12m.bal.rep1,0,0,0,0,0,0,0,0,14,547,0,0,0,0,0,254,0,0,0,0,0,23,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba483.64710000102.12m.bal.rep2,0,0,0,36,15,0,0,0,13,383,0,0,0,0,0,288,0,0,0,0,0,10,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba483.64710000102.12m.bal.rep3,7,0,0,0,0,0,0,0,0,434,0,0,0,0,0,173,0,0,0,0,0,20,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba485.64910000001.3m.bal.rep1,0,0,0,0,0,0,0,0,145,3744,0,0,0,0,0,17734,0,0,0,0,0,1320,0,0,0,0,0,2727,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
