Feature ID	Taxon	Confidence
2e233c0213035694d92c6e522676cb9f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9999796181118766
c6407e67c90a47b2a0e49566c3671adb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_histicola	0.999861081100663
a5c5b5973483d7f38227145026b9d940	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Schaalia_odontolytica	0.909475253598443
d6ebbcd750e890cb4594bce0c7b42fae	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999995135323192
696be2fd70a4735c2ef9dfea33860297	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	0.7522410163467916
e54e230e22b20ecac2e0848aa476d0cd	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_tuberculostearicum	0.7396626568268432
d49037702b7889e7214303e1dffe4893	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.900244996644506
7e19f4ad26e9bed0f293e191426d49a5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Alteribacillus	0.8391827355404555
9313c8c1774cc389e7f49054f7751148	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9999997569336845
04d0c7283c78eb92c569dd5494b268f4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_amycolatum	0.9861912241962321
431e696724ee821df5a876afd31b278f	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_concisus	0.9147058859589481
53e517e2e4b0f3d27642a394d19266ba	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9833692794295466
ada4ddb118a6ae1032c3820cf074b459	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Atopobium	0.9999995557245617
52f244c31ed5cbd4d859768e3c5c18c8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.9907142533929968
9156ac3d900e4f754376a4963705e7d8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Ureaplasma; s__Ureaplasma_parvum	0.9994647763119917
2eda0e1bd070bab64ec7daf039ad718d	d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__uncultured; g__uncultured; s__uncultured_archaeon	0.98750674932711
6d2eeff40c869cc9d876b4a8c547a79f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_pasteri	0.8827005483085408
86053d0551533c76d636b9e8ff2a0b63	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_pneumoniae	0.8576488274656059
2cf8e2e1801364a00ad28288a8583ad1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.999762395282065
951cfe2b8a1febd6b65d559c287608fd	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__uncultured_organism	0.7302448318119239
323d1a80ea25e8c3ef07e3645fe1dac7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__Rothia_dentocariosa	0.8609174652299538
d1c304323df449f936ccc1178d934da0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_oris	0.7892157957905038
3e19402e9d1a8948c57aa77d5f1efb6d	d__Archaea; p__Aenigmarchaeota; c__Aenigmarchaeia; o__Aenigmarchaeales; f__Aenigmarchaeales; g__Aenigmarchaeales; s__uncultured_archaeon	0.9410837437790242
59561fbd09cd68f15e67ef458d4e5728	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999200456843492
081dda66a50dd60f9e6aa8b43105454f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_salivarius	0.8594234498870014
d3f1c9ed4de4aff7e01941a369ebe203	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella	0.9999972151201089
ea7edfe500b78ec1ac1a9a2405982656	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.9955955267706197
257680ad7eaca547880c0a31e26205d8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9793516964200596
0b7028b01f851bd062004b8fb2b6d5b6	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9935136926836788
fe75e490541208c54c040a424d54312a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Alteribacillus	0.8712263539748786
3d4029d9c22573ab5904d04abd5cba0c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Schaalia_odontolytica	0.811544185100754
cc56bd38e79efef9a72f76acbe0663ca	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_salivarius	0.8071434580541951
9f086245ab8389dc946fa417ba16a5d6	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.8838455565313856
e6d6f94bd04089e5092e9bab7d6c47d4	d__Archaea; p__Asgardarchaeota; c__Asgardarchaeota; o__Asgardarchaeota; f__Asgardarchaeota; g__Asgardarchaeota; s__uncultured_archaeon	0.9999999255090898
